family_id,family member
189,5318599
189,5611896
189,1816284
189,3518411
189,9368970
189,2221485
189,4106026
189,6013665
189,4297825
189,9286986
189,7852502
190,9549430
190,1891251
190,1365813
190,3441331
190,2694888
190,2298686
190,7017652
190,7823153
191,3452526
191,9894506
191,9768355
191,7278007
191,3132492
191,2331047
191,6915391
191,8830579
191,8794701
191,4009662
191,6255420
191,5807265
191,8773601
191,6803208
191,5694779
191,9261428
191,7698789
191,3034296
191,8184940
191,6503504
191,9431429
191,4089174
191,9106785
191,1659226
192,4030368
192,4309079
192,1928185
192,2259598
192,4506951
192,4582218
192,6236250
192,4538043
192,1264099
192,7903200
192,8751589
192,9806301
192,9751290
192,1444116
192,5825036
192,3980214
192,9463363
192,1544286
192,8555451
192,5730426
192,6174469
192,4415525
192,5290376
192,3630461
192,1837563
192,6798756
192,1065540
192,8953900
192,6776312
192,5264601
192,8718011
192,3589037
192,5021007
192,7713490
192,2198055
193,8399854
193,5849689
193,4089556
193,5095384
193,8482205
193,1811087
193,5496304
193,9644476
193,8021764
193,7162627
193,8707707
193,1879933
193,2710078
193,2540061
193,7525978
193,1002287
193,9597184
193,7224121
193,9241794
193,1779301
193,2127499
193,4451844
193,6128093
193,4448680
193,6761179
193,6652983
193,3408674
193,9205216
193,1278865
193,2441059
194,7550421
194,3438525
194,1330578
194,3997872
194,9275182
194,9803303
194,2792834
194,4398756
194,5267597
194,7473170
194,5429942
194,2473415
194,1073163
194,6791032
194,8841355
194,6770436
195,7156634
195,9945417
195,6983417
195,3300708
195,5645772
195,8503693
195,7433731
195,9854217
195,3538523
195,9861149
195,2373692
195,1378633
195,8132321
195,3960175
195,9868579
195,8779342
195,1703128
195,6509624
195,5893071
195,9034443
195,7676795
195,5823125
195,2144514
195,3387123
195,5520958
195,7431191
195,2078002
195,5648175
195,3907399
195,5351506
195,8311787
195,5473156
195,9489540
195,6605937
195,1068593
195,4121863
195,4145986
195,8280179
195,9036136
195,6074457
195,1415478
196,3880616
196,9448354
196,7830810
196,2721095
196,3775022
196,3443059
196,1929755
196,5446725
196,3305583
196,8084636
196,5001370
196,7426740
196,6184901
196,1942449
196,7852684
196,2910222
196,5518273
196,9931608
196,5886821
196,7658924
196,6210086
196,4516892
196,9838674
196,4325164
196,8738759
196,8158403
196,3626273
196,9011718
196,1721978
196,7651271
196,9531332
196,4578234
196,4681732
196,2891566
196,6605501
196,3735141
197,3830360
197,7282115
198,5927289
199,3129313
199,5070565
199,7567393
199,9975940
199,1430941
199,9779792
200,9432102
200,7306767
200,8783240
200,9121038
200,2392081
200,7826085
200,4852810
201,1151691
201,5529759
201,4252334
201,1931180
201,3324398
201,7261641
201,8332892
201,7000667
201,9788071
201,3746549
201,1996086
201,9577426
201,7468217
201,9630981
201,8289948
201,3683260
201,1034502
201,9046121
201,1896146
201,1948840
201,3032068
201,4349089
201,2032462
201,6842400
201,2719727
201,7609276
202,7636623
202,8871490
202,5269282
202,5851621
202,7940042
202,1213689
202,7273755
202,3576665
202,4736820
202,7859758
202,6996455
202,7984038
202,3852990
202,2454325
202,2389328
202,6968938
202,5040047
202,5225806
202,6471043
202,1632936
202,1329149
202,9901876
202,4793891
202,9967391
202,4891246
202,5340811
202,4388917
202,6421957
202,7613787
202,7773467
202,3894049
202,5781377
202,8594229
202,2878437
202,1834339
202,7789801
202,7182340
202,3248932
202,1058793
203,8617734
204,9880409
204,6705285
205,6462363
205,8812253
205,4725671
205,9773878
205,5117558
205,5930159
205,8324650
205,4246222
205,8806418
205,1219365
205,2918625
205,3662427
205,9719454
205,1794223
206,7894102
207,4165686
207,3799452
207,7514890
207,9260334
208,3698910
208,1232854
208,4083632
208,5001348
208,6686568
208,7894295
208,2035552
208,7290856
208,2092669
208,5099194
208,4785705
208,7690242
208,5256635
208,6113536
208,5659310
208,8329136
208,1287693
208,5553890
208,8843463
208,7117983
208,1995820
208,6706484
208,3661321
208,9185272
208,2111396
208,4897647
208,8682880
208,8715073
208,7364681
208,8331249
208,1581821
208,5713862
208,4443265
208,9189499
208,6423610
208,3548106
209,8412747
210,8289190
210,8233664
210,5282232
210,1913982
210,7749580
210,2805222
210,1179725
210,4034415
210,3985682
210,7992916
210,4858256
210,3989577
210,4811896
210,3019906
210,6719583
210,2437667
210,1706092
211,9145983
212,8686650
212,8772687
212,7798553
212,8004295
212,9473207
212,8933334
212,9350996
212,8914411
212,1866867
212,4924998
212,8198363
212,2234236
212,5854062
212,2628221
212,2724406
212,5272964
212,3222989
212,7838853
212,6626296
212,3040475
212,7312705
212,9615720
212,5318842
212,6158185
212,4827578
212,5285268
212,9957950
212,7864353
213,7173353
213,7997418
213,2268285
213,4868745
213,5584119
213,6460251
213,7041709
213,9726864
213,4708699
213,8431318
213,9991506
213,5675300
213,9022440
213,1002287
213,9597184
213,3927030
213,4660149
213,4258137
213,3941627
213,3705593
213,2266199
213,7826904
213,6946729
213,3289847
214,5307829
214,4309079
214,1928185
214,2259598
214,4506951
214,7172161
214,2388711
214,2044733
214,5701035
214,4217824
214,4693194
214,8815165
214,8186232
214,9926149
214,1509602
214,9246760
214,8128216
214,5751611
214,9650142
214,6653648
214,9413131
214,8074635
214,8261887
214,2921510
214,1404599
214,1221220
214,9860708
214,3847529
214,7515188
214,7304074
214,4232572
214,4349089
214,2032462
214,6590201
214,4710605
214,3732889
214,9073703
214,6658227
214,7574826
214,7806116
214,8420936
214,9294849
214,4708770
215,1453236
215,8859238
215,2368812
215,9482081
215,6120655
215,5340981
215,3931258
215,5254770
215,7306767
215,6421837
215,4355118
215,4524695
215,7013590
215,6150726
215,5309625
215,9050480
215,9021942
215,9787066
215,9266540
215,6250285
215,8460921
215,8524051
215,7552114
215,8335271
215,5047348
215,4984562
215,2654909
215,3310492
215,2623724
215,4159784
215,5462061
215,7511004
215,6162635
215,9904240
215,6588938
215,3205966
215,1907010
215,1428072
215,1915464
215,8749541
215,5244057
215,1243749
215,1904675
215,7712700
215,1268563
215,3391542
215,2534143
215,5442668
215,9866488
215,1966829
215,5760667
215,3029569
215,8089829
215,3291681
215,8784285
215,6524243
215,8170310
215,7299192
215,1890886
215,5421556
215,6255420
215,9340519
215,7465159
215,3172678
215,9628356
215,7179106
215,8925084
215,6018736
215,2307396
215,1305418
215,2745433
215,7852035
215,4002977
215,6870081
215,6261648
215,5820205
215,6465547
215,5493816
215,7960254
215,7408898
215,8332964
215,1088261
215,9576225
215,9094745
215,6739399
215,8906313
215,7022284
215,9375889
215,5817335
215,7103913
215,3220929
215,8758289
216,3055796
217,4673252
217,5505010
217,2628261
218,2533896
218,8786430
218,2908752
218,6862524
218,3212570
218,8657076
218,7058560
218,7919293
218,2922405
218,8702560
218,6253028
218,7251007
218,7916342
218,8412747
218,3281744
218,1107228
218,9651393
219,9958738
220,4297825
221,7106852
221,3540913
221,8331018
221,3190685
221,9349269
221,9145983
221,2655157
221,5007506
221,8020562
221,9987875
221,4583715
221,1464969
221,4370789
221,2123754
221,1582935
221,3624196
221,3866807
221,9689922
221,7827053
221,2323136
221,4464137
221,1181252
222,3135044
222,9255785
222,8791647
222,2999310
222,3601710
222,3066423
222,7166058
222,5833011
222,2242599
222,5976347
222,4028887
222,3396418
222,6582919
222,2135045
222,7351322
222,9275680
222,7165799
222,4232792
222,7184965
222,5330010
222,2300348
222,5348784
222,6437004
222,3923244
222,4148596
222,3060910
222,1324013
222,4898589
222,6479821
222,1949629
222,5761322
222,8743624
222,6167871
222,9804896
222,8960403
222,3278054
222,6966742
222,1380877
222,9932305
222,3171779
222,3292644
222,4042668
222,1665051
222,6388228
222,2378396
222,9758317
222,7837536
222,8085059
222,3979971
222,5367972
222,2438632
222,9678151
222,6158872
222,5823091
222,4861232
222,1173966
222,5105942
222,9592894
222,4457933
222,2749100
222,2105437
222,2889016
222,5768134
223,4547614
223,5374750
223,7874511
223,6280892
223,2265948
223,1021486
223,5471425
223,3743759
223,9928358
223,6834129
223,1923195
223,5447118
223,4298641
223,1989039
223,3401607
223,6542675
223,1393976
224,2236346
224,1970337
224,9857715
224,3216103
224,3020002
224,1385743
224,5466847
224,2183407
224,5594051
225,9559114
226,9642573
226,5070565
226,7081674
226,6366543
226,9439017
226,3652153
226,1535845
226,1287962
226,8013037
226,8684102
226,1650875
226,4835205
226,7518413
226,1942383
226,7098948
226,7703040
226,7721094
227,4792429
227,9453798
227,1688310
227,5432845
227,1902035
227,3911273
227,9996945
227,8817208
227,5515159
227,6752771
227,6414293
227,2208387
227,6849107
227,9972488
227,6878219
227,5963944
227,6950552
227,4730425
227,1084529
227,2500118
227,5397959
227,4884688
227,9598101
227,4325152
227,4408558
227,6482345
227,6488397
228,9054635
229,1997839
230,1511680
231,8731950
231,3041568
232,8815690
232,2761676
232,5588864
232,6414436
232,9034443
232,7676795
232,5823125
232,2144514
232,3223493
232,5165390
232,4695438
232,5401128
232,2021024
232,3659037
232,5894195
232,8375826
232,2285459
232,9249328
233,1333028
233,3909042
233,5812538
233,4091869
233,5961972
233,8129939
233,5532244
233,3584081
233,7568827
233,2018075
233,9597793
233,3474365
233,2672396
233,7867970
233,4458624
233,5456895
233,6612456
233,1532229
233,8129726
233,1252533
233,4878804
233,7511834
233,1975915
233,1614193
233,1320631
233,4590580
233,2387180
233,4988879
233,4970935
233,9826460
233,3415568
233,1542591
233,2037579
233,8304998
233,5702955
233,2094451
233,1623251
233,3672190
233,2376053
233,1354789
233,1735868
233,4991034
233,8149988
233,4509275
233,3371465
233,3159304
233,2273081
233,8674905
233,5713530
233,7328315
233,5599907
233,2925603
233,1416839
233,3346751
233,8315571
233,5094624
233,2483932
233,7504192
233,5684985
233,6618959
233,7281011
233,8053112
233,1443072
233,9008719
233,6935415
233,3051010
233,6494876
233,6826076
233,2822580
233,3496600
233,7744679
233,3076530
233,5766275
233,8950769
233,4952366
233,3936040
233,3562029
233,4768606
233,7050337
233,2859596
233,5803301
233,6528312
233,4526752
233,5306562
233,6755809
233,2780336
233,8000943
233,5701930
233,8055752
233,9370750
233,1603412
233,3053851
233,1814635
233,4212318
233,5032284
233,8109356
233,7823574
233,9551813
233,1584061
233,4559696
233,6399819
233,1354243
233,9354922
233,9677405
233,8633894
233,4553411
233,4451984
233,9827750
233,5205042
233,3099825
233,4229214
234,9728136
234,8233664
234,5282232
234,6845650
234,7686206
234,7864496
234,3651850
234,7920304
234,6587505
234,9840474
234,4886337
234,9884423
234,8033527
234,8513381
234,3894049
234,5781377
234,8594229
234,8445733
235,9200685
236,7273918
236,9744488
236,9263040
236,2476439
236,8978276
236,5934836
236,4338437
236,9354284
236,4625944
236,1325508
236,1121315
236,6759533
237,4327714
238,7458593
238,1439697
238,2948040
238,6490263
238,7622429
238,9230845
238,9381607
238,3283371
238,1025480
238,2137073
238,9496062
238,7635184
238,9169473
238,1493443
238,6044789
238,3275133
238,3585911
238,2399912
238,6140662
238,9852623
238,2891566
238,7844235
238,7991769
239,8957736
239,3052902
240,3579352
240,3036193
240,7187185
240,8074080
241,4099033
241,4515361
241,8904879
241,4601010
241,8419119
241,6085850
241,1829091
241,7387908
241,4112868
241,9586039
241,8974245
241,3046910
241,4787237
241,9397263
241,1945686
241,5750637
241,1939077
242,6363972
242,4875545
242,8625699
242,9862146
242,3094105
243,8020679
244,3838736
245,4858256
246,5766575
246,4891611
247,1008942
247,1993167
248,1502906
248,5329914
248,3058200
248,7342638
248,1056134
248,7588307
248,6137671
248,5389555
248,6837160
248,4971476
248,1368963
248,8384160
248,2665889
248,9223517
248,2495107
248,2157075
248,5404333
248,6232306
248,3876918
248,3045885
248,3060050
248,9183386
248,9658937
248,6240937
248,2128626
248,7159368
248,3467824
248,4837615
248,1206209
248,4063172
248,3542734
248,1870003
248,9718661
249,9534197
249,1525902
249,4100197
249,8543073
249,8263168
249,1237682
249,3284952
249,9503252
249,5599927
249,1792369
249,1751361
249,3913704
249,1026205
249,1259124
249,3224513
249,8304077
249,5011916
249,4207047
249,9594900
249,8364244
249,8166974
249,3410275
249,3691236
249,7158933
249,8593890
249,3245525
249,4894030
249,9056308
249,4848716
249,4254639
249,7426520
249,7221605
249,3405075
249,2288210
249,7387381
249,8237694
249,3340820
249,4995575
249,3907618
249,2492111
249,7272962
249,5732794
249,8164247
249,9876516
249,2213636
249,9444019
249,1874431
249,5685141
249,2379623
249,3630581
249,9782088
249,1803448
249,8314343
249,9685271
249,5489583
249,2754086
249,2528251
249,5945170
249,7686132
249,1473263
249,5930159
249,5210714
249,9839310
249,7449633
249,5150068
249,5624268
249,1877038
249,7638701
249,4654997
249,5098757
249,6192534
249,1719384
249,8901304
249,3715276
249,5678376
249,8099575
249,9857443
249,1307137
249,3572963
249,8391330
249,5443807
249,5963090
249,9435705
249,1994035
249,5391313
249,9846967
249,9436757
249,1848458
249,5947172
249,9536458
249,8099699
249,4454532
249,6516473
249,8853063
249,3044726
249,3361037
249,8318688
249,7028469
249,2952928
249,8684279
249,4846027
249,8905318
249,5695902
249,6880437
249,2465519
249,4508564
249,1106564
249,2567884
249,7115592
249,3563180
249,5497708
249,3977050
249,9850348
249,9405777
249,4677668
250,8841355
251,9312259
251,4216059
251,6274296
251,2109433
251,4178236
251,7936363
251,5081902
251,7197988
251,1717477
251,1480369
251,5295533
251,1830351
252,5649460
252,5922620
252,3774246
252,5278525
252,7421056
252,7867970
252,1658153
252,5823091
252,4861232
252,1335066
252,2542178
252,2482922
252,3410200
252,9382913
252,4238966
252,7860522
252,1368963
252,8384160
252,2665889
252,1112869
252,4407001
252,8746438
252,6075978
252,3969023
252,4109072
252,2872805
252,1636024
252,3283793
252,8869511
252,3079282
252,4634555
252,1702523
252,9907004
252,7890399
252,3557406
252,2204353
252,9744709
252,6329575
252,5075006
252,8125314
252,9765005
252,6200104
252,1528082
252,2446821
252,2775365
252,9678339
252,4385230
252,2233784
252,4044246
252,1187192
253,7569678
253,7293741
253,6212952
253,1841274
253,7173566
253,6325749
253,8183821
254,8593890
255,4078605
255,5670197
255,1929755
255,5446725
255,3305583
255,7540199
255,8647318
255,9468634
255,2761478
255,2796723
255,8645713
255,6918520
255,3830360
255,6041469
255,7282115
255,4847954
255,9604439
255,6405511
255,6359356
255,2779464
255,5794970
255,7239364
255,9704751
255,6989532
255,5059532
255,6017674
255,5054735
255,3309412
255,5317807
255,7744832
255,6554923
256,6940599
256,3481591
256,7180542
256,2124827
256,7790066
256,9211150
256,5435395
256,8193590
256,3525405
256,4670065
256,3295474
256,2481315
256,3249859
256,9222531
256,3363608
256,7026189
256,9334896
256,3581881
256,5667135
256,9589828
256,4968982
256,7206168
256,2767528
256,8847494
256,4995853
256,1558664
256,8841729
256,4647066
256,4186599
256,4727969
256,3347611
256,4811320
256,4618612
256,4269984
256,8761967
256,5958871
256,9259291
256,3285398
256,2054761
256,4480652
256,1123247
256,6821617
256,2911811
256,4031187
256,7405971
256,2403635
256,4456457
256,5937249
256,6048778
256,8492651
256,6863571
257,6567401
257,7952435
257,5374943
257,5903337
257,5034217
257,1995827
257,4399894
257,5132783
257,8201811
257,8791519
257,7824064
257,6594610
257,9690807
257,3225868
257,6469748
257,4250938
257,4017923
258,6503504
258,9431429
259,4366355
259,3892599
259,7149608
259,7666841
259,7821747
259,6973587
259,9153703
259,7430885
259,6387289
259,4402153
259,5768520
259,6596162
259,7309524
259,8042054
259,4743223
259,5046918
259,3241460
259,4709429
259,7110579
259,9433994
259,7605343
259,5745160
259,1664468
259,9140729
259,3951680
259,5487927
259,4327714
259,1211425
259,9161960
259,6031764
259,5616350
260,4132270
261,1774910
261,3492756
261,9782187
261,7626578
261,4054718
261,1604979
261,2260774
261,4634555
261,9073521
261,5155090
261,4340650
261,8310677
261,7793308
261,7640576
261,4092699
261,7610452
261,7474850
261,7498204
261,7349771
261,6817074
261,6654001
261,5254139
261,6045710
261,4529092
261,3067581
261,8449836
261,7742449
261,1782893
262,8392838
262,9583322
262,7051434
262,8187581
262,4089556
262,4436039
262,2979811
262,8450511
262,5685141
262,7331635
262,4929710
262,5801137
262,9189699
262,9571313
262,7336166
262,7408659
263,8866367
263,8527521
263,7839776
263,9716150
263,3903721
263,1052844
263,7046803
264,1923432
264,7686206
264,7864496
264,7663860
264,1746232
264,5115635
264,1531982
264,2237053
264,7281011
264,8053112
264,1443072
264,8529646
264,7552398
264,2034094
264,3363697
264,3216989
264,9730550
264,2414924
265,3186437
265,4515361
265,4390333
265,8155125
265,2962848
265,1456058
265,9736518
265,1596283
265,9706137
265,5607609
265,7530709
265,5172205
265,2816329
265,6152298
265,5092666
265,7445910
265,7137641
265,8157569
265,7580322
265,5242603
265,9682629
265,8387659
265,3141124
265,6543273
266,8149149
267,5903337
268,8906096
268,8671600
268,1614400
268,8084689
268,2273788
268,1037508
268,5757306
268,1332130
268,7409978
268,3092678
268,4336967
268,4289307
268,4466790
268,4078196
268,6423528
268,1383407
268,5911927
268,5044720
268,6353592
268,4278243
268,4426319
268,8652295
268,8240750
268,1771014
268,9319933
268,9382253
268,2740691
268,1252896
268,7387908
268,4112868
268,1305928
268,7571189
268,4263071
268,5700823
268,9294717
268,7435757
268,4693044
268,2298686
268,7017652
268,3368193
269,5288029
270,4432099
271,3730298
272,2021351
272,5996848
272,2868318
272,3824844
272,1316056
272,5364292
272,7883053
272,4059142
272,5285268
272,7588742
273,2596046
274,4884254
274,5931351
274,2149531
274,6975623
274,3687191
274,1117721
274,6694013
274,8052547
274,3840458
274,9651492
274,5766782
274,4086250
274,6712502
274,3395582
274,8764151
274,8819316
274,8516301
274,2971003
274,5496287
274,8714955
274,1013566
274,6263962
274,5181623
274,8302171
274,1224790
274,3418359
274,4060260
274,6831148
274,3893114
274,8791647
274,7953391
274,8805959
274,4537219
274,6758606
274,4896589
274,7231234
274,4253567
274,9060705
274,9945038
274,1871381
274,5223987
274,3520169
274,7520032
274,6030566
275,1929755
276,2144217
277,4972750
277,3280909
277,8653410
277,9692080
277,7605343
277,5745160
277,4053861
278,4641340
278,5189119
278,6738869
278,1419880
278,9749545
278,6448482
278,8316764
278,9569148
278,7248843
278,2340254
278,2273776
278,9644627
278,7183443
278,7199275
278,2691259
278,3520929
278,8855774
278,3453432
278,9575825
278,9492280
278,7087918
278,4693194
278,8815165
278,3699534
278,4266424
278,2272887
278,2924983
278,7045172
278,5310693
278,7273563
278,6648772
279,7218744
279,9730241
279,8966136
279,3813872
279,8056028
279,3223821
279,2605893
279,9202911
279,7902010
279,4972076
279,1049607
279,9573614
279,5483951
279,3236622
279,1623819
279,3001805
279,3274871
279,2865601
279,3416277
279,4080838
279,4659607
279,2036422
279,9157772
279,7549805
279,1409975
279,4905532
279,3888280
279,5773322
279,4529377
279,6325179
279,2046946
279,5869002
279,4779860
279,9979585
279,9189696
279,5394015
279,6971500
280,8619339
280,7107852
280,7802101
280,2533207
280,3292944
281,1305871
281,5971024
281,7658108
281,8512043
281,4243253
281,5020596
281,5068768
281,1306246
281,3503568
282,7028082
283,1314566
283,1644634
283,7785385
283,6083023
283,4433172
283,9035056
283,9330577
283,3216103
283,3020002
283,1385743
283,9615753
283,4293553
283,3894643
283,5197768
283,5320060
283,2194748
283,4549624
283,9663700
283,5629881
283,1641063
283,6157884
283,5006532
283,2068116
283,6504994
283,3007516
283,4640357
283,9791685
284,6865995
284,9583322
284,3759899
284,9975940
284,1655034
284,1513528
284,3509984
284,8270651
284,2103573
284,6396786
285,7074164
286,8320532
286,6602321
286,6671342
286,4544759
286,7241934
286,8113506
286,7707896
286,9361059
286,2399099
287,5897856
287,4587841
287,7433757
287,9958417
287,3455340
287,3141056
287,2236163
288,6646367
289,3847529
290,5358838
290,4091622
290,5325690
290,5273640
290,8252452
290,3103826
290,1073554
290,8353196
290,1788523
290,1389324
290,2771294
290,7320926
290,7809899
290,4156196
290,3200620
290,8229710
290,4081914
290,8631041
290,2016271
290,1585169
290,8631863
290,8356350
290,2808136
290,1364582
290,5162854
290,4043884
290,7183932
290,1177066
290,2622138
290,7341786
290,2640779
290,3496072
290,3515699
290,2026022
290,7113707
290,9927247
290,5777873
290,5780365
290,9223800
290,6473464
290,5040308
290,8507190
290,7190582
290,3245937
290,1888206
290,1520841
290,6605230
290,1503279
290,3134360
290,5599768
290,6796235
290,7506877
290,9863451
290,1736544
290,9526284
290,4520633
290,3528691
290,9681161
290,6870680
290,9880404
290,9928484
290,6179052
290,5181623
290,5943576
290,8831093
291,5135861
292,6276763
292,5895503
292,9437956
292,5711313
292,6971534
292,4251609
292,7013634
292,9543498
292,3082015
292,1710635
292,5415217
292,2659287
292,9156921
292,2531664
292,9223267
292,9698826
292,8301461
292,6508527
292,1749211
293,9113123
294,3742463
294,6074442
294,8615968
294,1690359
294,4487582
294,3010165
294,7083253
294,2382486
294,7181924
295,4430370
296,6230095
296,5902348
296,5680638
296,1670568
296,6285495
296,4091869
296,5961972
296,6490660
296,6102887
296,4852503
296,3557406
296,8292125
296,7543893
296,9074348
296,3386293
296,3811903
296,4249336
296,2199943
296,6406607
296,9223768
296,7813691
296,9653896
297,8916782
297,2815061
297,3566083
297,9447528
298,5941095
298,6602321
298,6671342
298,5509336
298,9262762
298,2367425
298,1492970
298,9046150
298,3464312
298,8779153
298,6069996
298,8281646
298,9257435
298,3819312
298,2753537
298,6386717
298,8432145
298,5038306
298,9842412
298,1496114
298,2588571
298,7511812
298,6915976
298,1910707
298,8266122
298,4004879
299,9024097
299,4858890
300,5067262
300,4213755
301,8513530
301,5504105
301,1033807
301,3671641
302,1135987
302,6135384
302,3242632
302,3527209
302,8560260
302,1216527
302,7179106
302,2975861
302,2059409
302,2756751
302,4005348
302,3892722
302,7351243
302,6303011
302,7012043
302,3131129
302,2141009
302,5184501
302,5573280
302,2489058
302,2684427
302,7067188
302,8855575
302,5383288
302,8576597
302,8971588
302,6510646
302,4923178
302,3186074
302,6531426
302,6714289
302,1949789
302,6818514
302,1654806
303,5182947
303,4476873
303,7537092
303,6646085
303,5014640
304,2823874
304,6684005
304,1534998
304,2277244
304,5968358
304,3083285
304,5744056
304,1312532
304,4519969
304,9918157
304,9807333
304,4623012
304,4816250
304,1502759
304,7477193
304,6667131
304,9917516
304,3609492
304,2066054
304,4649959
304,2714289
304,5869259
304,5175124
304,1322847
304,9348118
304,6247657
304,8401431
304,1408103
304,1121315
304,2606971
304,1491190
304,5383953
304,2129031
304,7241289
304,9025566
304,4924264
305,9287902
306,6811437
306,3530379
306,7376381
306,4517603
306,5645280
306,6275537
306,6072639
306,1628485
307,8597498
307,3674486
307,5092017
307,7419362
307,1717270
307,8485491
307,9289555
308,6417102
308,4354210
308,3213502
308,8185154
308,4034152
308,9897737
308,4748370
308,6850067
308,1510916
308,6581965
308,9697961
308,9324215
308,8853657
308,8101295
308,3391253
308,9544205
309,7076605
309,4279444
310,6739853
310,6437897
310,7526291
310,2427277
310,2729006
310,1923195
310,5447118
310,8528615
310,4787237
310,4154537
310,7340169
310,9796437
310,1035702
310,8666811
310,8756669
310,4444223
310,2231730
310,3905249
311,1140959
311,4326547
311,7975560
311,3173672
311,2835776
311,3559252
311,9253054
311,5842654
311,3403351
311,5161824
311,4636015
312,1633219
313,4208040
313,2385984
313,8295183
313,3534152
313,9456028
313,5708683
313,9004209
313,1261745
313,1021236
313,8734461
313,8447679
313,5369278
314,6790251
314,1948685
314,3462186
314,9254630
314,5188107
314,8946109
314,3833481
314,9573627
314,8645713
314,3384880
314,4616141
314,7465593
314,5800737
314,4374295
314,9287902
314,4773339
314,4086824
314,9932569
314,4225149
314,5955148
314,1862640
314,2755453
314,9052682
314,8103683
314,7085998
314,2360287
314,2020403
315,9543887
315,3077650
315,4494987
316,5338153
316,7177852
317,2662983
318,9353987
318,1008673
318,7134103
318,2823543
318,5799161
318,4633141
318,4288751
318,5123462
318,2592770
318,5771023
318,6252316
318,7161758
318,5241495
318,3729423
318,9553016
318,2111946
318,8319699
318,8956250
318,4678056
318,8742964
318,5274307
318,6940289
318,6976733
318,6525040
318,5007816
318,5099066
318,9568375
318,1386396
318,6519767
318,4579904
318,8010598
319,2063903
320,1948141
320,3044198
320,2034633
320,2562636
320,9425848
320,8234330
320,8456567
320,5331108
320,1645665
320,5020949
320,5510482
320,1233435
320,7294681
320,4508564
320,9102170
320,8081066
320,9806943
320,1319196
320,2573424
320,8484805
320,3082044
321,3724115
321,8251544
321,6171644
321,8074169
321,6318825
322,2775715
322,1641078
322,9782187
322,7626578
322,4054718
322,1604979
322,3474717
322,9395856
322,4365977
322,4902379
322,7792849
322,9487271
322,4849378
322,1549910
322,5558575
322,4171357
322,5446030
322,8471614
322,4827827
322,6837238
322,4395084
322,9417602
322,9695254
322,2763512
322,1672010
322,6366057
322,4202206
322,7603179
322,8087146
322,7706380
322,1570484
322,9531941
322,7735784
322,8561482
322,8247609
322,8024499
322,9285399
322,4870894
322,8541780
322,3831520
322,9069657
322,3248652
322,7552445
322,5166945
322,9631926
322,5202532
322,8554389
322,4386684
322,8361392
322,5881342
322,9670420
322,1219847
322,8098962
322,7780954
322,8223279
322,5188723
322,8359800
322,9841652
322,1214184
322,8177112
322,7697889
322,8646997
322,6882349
322,9038286
322,5137688
322,3691421
322,1269602
323,8231560
323,6288214
323,7657891
323,1553008
323,5659447
323,9745831
323,6888106
323,4369952
324,5354836
325,5415217
326,2655328
326,5581815
326,8116611
326,1060192
327,8874497
327,1948685
327,2144153
327,2984878
327,9628746
327,6500281
327,3031012
327,6937251
327,3208380
327,8881442
327,4261072
327,6989825
327,8089059
327,7360605
327,5456923
328,1464432
328,4398394
328,7288418
328,1527898
328,7710808
328,4523134
328,9108075
328,4035458
328,1773614
328,9568711
328,3413447
328,7473942
328,5713807
328,2122063
329,6757218
329,2711549
330,8427475
330,5579616
331,4496261
331,9294448
331,5679780
331,5750398
331,9373255
331,3563379
331,3341101
331,2138081
331,4978260
331,3184717
331,9818397
331,2901721
331,2911162
331,2273776
331,9644627
331,7183443
331,3538924
331,7661611
331,3827057
331,8665537
331,9360091
331,6647398
331,5285284
331,3758425
331,6202819
331,5851440
331,9135902
332,8077702
332,7956412
332,7273874
332,1387204
332,9574328
332,4783595
332,8815639
332,2225629
332,5263049
332,3484237
332,6751227
332,1432076
332,6504967
332,6358013
332,3139181
332,6140911
332,3456358
332,1023423
332,9526093
332,3316254
332,9412712
332,9419191
332,4668078
332,4405553
332,2163720
332,6665773
332,4660149
332,4258137
332,3941627
332,3705593
332,4874904
332,7737640
332,9938599
332,1729318
332,3332854
332,9499233
332,9281966
332,2846535
332,3464370
332,4649959
332,2714289
332,5869259
332,5175124
332,1322847
332,6844382
332,6255956
332,4201750
332,2152094
332,7348026
332,2257293
332,9150982
332,2803764
333,9115731
333,8164463
333,4094070
333,3661967
333,2850056
333,2002037
333,2482922
333,3410200
333,9382913
333,4238966
333,6342675
333,1928757
333,5654263
333,3352489
333,4606624
333,1767421
333,3696716
333,2318651
333,2909793
333,4948073
333,5811957
333,2222719
333,4034152
333,6843395
333,8539724
333,8237068
333,9596126
333,6842227
333,9575619
333,5347520
333,5809722
333,8587807
333,4451866
333,4842299
333,6828521
333,2163146
333,4336627
333,1097623
333,7767742
333,3744374
334,2933696
334,4930094
334,1548813
334,8099822
334,3999734
334,5515499
334,1717270
334,3274034
334,6937384
334,6146629
334,9668743
334,2301962
334,8648766
334,2992662
334,4231041
334,9511752
334,7182937
335,5591108
336,5570271
337,2153767
338,1662998
339,9895239
339,4609722
339,9218109
339,9139670
339,9182495
339,4754281
339,6164703
339,1919969
339,5184501
339,5573280
339,2489058
339,6054343
339,5786944
339,9991805
339,9622538
339,9996502
339,2319004
339,7212907
339,7943901
339,1154429
339,1537945
339,4072145
339,4081936
339,4118980
339,7411056
339,2844082
339,6555118
339,9009536
339,5177218
339,8365900
339,1600042
339,4784491
339,5473821
339,2959129
339,3554422
339,4083632
339,5001348
339,6686568
